word,care_hlcts,fairness_hlcts,loyalty_hlcts,authority_hlcts,sanctity_hlcts,total_seen,seen_care,seen_fairness,seen_loyalty,seen_authority,seen_sanctity,care_pos,care_neg,care_neu,care_sent,fairness_pos,fairness_neg,fairness_neu,fairness_sent,loyalty_pos,loyalty_neg,loyalty_neu,loyalty_sent,authority_pos,authority_neg,authority_neu,authority_sent,sanctity_pos,sanctity_neg,sanctity_neu,sanctity_sent,avg_pos,avg_neg,avg_neu,sum_hl,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,ind_vader,ind_comp,tag,care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,foundation
supports,7.0,15.0,15.0,4.0,4.0,351.0,76.0,71.0,85.0,60.0,59.0,0.4095714285714286,0.07042857142857142,0.5198571428571429,0.4383571428571429,0.38793333333333335,0.08406666666666668,0.5279333333333334,0.38934,0.4339333333333333,0.03426666666666667,0.5317999999999999,0.44428000000000006,0.4575,0.0,0.5425,0.465325,0.56,0.0,0.44,0.471375,0.0,0.0,0.0,45.0,0.09210526315789473,0.2112676056338028,0.17647058823529413,0.06666666666666667,0.06779661016949153,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,v,0.09210526315789473,0.2112676056338028,0.17647058823529413,0.06666666666666667,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,fairness.virtue
responsible,8.0,18.0,16.0,9.0,12.0,451.0,81.0,102.0,103.0,74.0,91.0,0.29574999999999996,0.26649999999999996,0.437625,-0.08828750000000003,0.43722222222222223,0.05577777777777778,0.5070555555555555,0.37366666666666665,0.36356249999999996,0.1681875,0.4683125000000001,0.19848124999999997,0.3786666666666667,0.10411111111111111,0.5172222222222222,0.12877777777777777,0.34850000000000003,0.19025,0.46124999999999994,0.06331666666666667,0.0,0.0,0.0,63.0,0.09876543209876543,0.17647058823529413,0.1553398058252427,0.12162162162162163,0.13186813186813187,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3182}",0.3182,a,0.09876543209876543,0.17647058823529413,0.1553398058252427,0.12162162162162163,0.13186813186813187,0.0,0.0,0.0,0.0,0.0,fairness.virtue
joy,6.0,1.0,2.0,0.0,3.0,127.0,20.0,18.0,37.0,30.0,23.0,0.4693333333333333,0.1045,0.42616666666666675,0.375,0.448,0.292,0.26,0.34,0.5515,0.146,0.3025,0.46295,0.0,0.0,0.0,0.0,0.5206666666666666,0.212,0.26699999999999996,0.3206,0.0,0.0,0.0,12.0,0.3,0.05555555555555555,0.05405405405405406,0.0,0.13043478260869565,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,n,0.3,0.05555555555555555,0.05405405405405406,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,care.virtue
attacked,23.0,15.0,18.0,7.0,11.0,263.0,50.0,60.0,51.0,49.0,53.0,0.009695652173913044,0.5078260869565218,0.4824782608695652,-0.5252304347826088,0.0084,0.4740666666666667,0.5175333333333333,-0.5803466666666667,0.06805555555555555,0.46727777777777774,0.4646111111111111,-0.4836777777777778,0.09428571428571429,0.5544285714285715,0.35114285714285715,-0.5789714285714285,0.073,0.4870909090909091,0.43990909090909097,-0.44758181818181825,0.0,0.0,0.0,74.0,0.46,0.25,0.35294117647058826,0.14285714285714285,0.20754716981132076,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,v,0.0,0.0,0.0,0.0,0.0,0.46,0.25,0.35294117647058826,0.14285714285714285,0.20754716981132076,care.vice
banned,13.0,10.0,7.0,5.0,2.0,237.0,52.0,63.0,49.0,36.0,37.0,0.08015384615384616,0.4933846153846154,0.4262307692307692,-0.5495692307692308,0.0583,0.4492,0.49239999999999995,-0.4546200000000001,0.04985714285714286,0.4908571428571428,0.45928571428571435,-0.48905714285714286,0.0,0.575,0.425,-0.6491800000000001,0.1975,0.321,0.4815,-0.12824999999999998,0.0,0.0,0.0,37.0,0.25,0.15873015873015872,0.14285714285714285,0.1388888888888889,0.05405405405405406,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,v,0.0,0.0,0.0,0.0,0.0,0.25,0.15873015873015872,0.14285714285714285,0.1388888888888889,0.05405405405405406,care.vice
grants,1.0,7.0,3.0,5.0,1.0,151.0,22.0,33.0,36.0,34.0,26.0,0.275,0.0,0.725,0.2263,0.3434285714285714,0.12871428571428573,0.5278571428571428,0.11798571428571428,0.449,0.051666666666666666,0.49933333333333335,0.4672,0.38960000000000006,0.2156,0.3948,-0.007099999999999973,0.636,0.0,0.364,0.7184,0.0,0.0,0.0,17.0,0.045454545454545456,0.21212121212121213,0.08333333333333333,0.14705882352941177,0.038461538461538464,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,n,0.045454545454545456,0.21212121212121213,0.08333333333333333,0.14705882352941177,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,fairness.virtue
successful,5.0,7.0,12.0,6.0,8.0,429.0,72.0,91.0,96.0,91.0,79.0,0.44720000000000004,0.2088,0.344,0.25326,0.417,0.18871428571428575,0.39414285714285713,0.29981428571428564,0.6217499999999999,0.025833333333333333,0.35241666666666677,0.7470833333333333,0.6250000000000001,0.047499999999999994,0.32766666666666666,0.6718000000000001,0.48287499999999994,0.13524999999999998,0.38187499999999996,0.4799,0.0,0.0,0.0,38.0,0.06944444444444445,0.07692307692307693,0.125,0.06593406593406594,0.10126582278481013,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,a,0.06944444444444445,0.07692307692307693,0.125,0.06593406593406594,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
contempt,3.0,3.0,3.0,7.0,6.0,91.0,15.0,13.0,24.0,19.0,20.0,0.10433333333333333,0.4343333333333333,0.4613333333333333,-0.44989999999999997,0.0,0.5246666666666666,0.47533333333333333,-0.5859,0.064,0.4406666666666667,0.4953333333333334,-0.5380666666666666,0.13857142857142857,0.5378571428571429,0.32357142857142857,-0.5824999999999999,0.0,0.5608333333333334,0.43916666666666665,-0.66685,0.0,0.0,0.0,22.0,0.2,0.23076923076923078,0.125,0.3684210526315789,0.3,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5859}",-0.5859,n,0.0,0.0,0.0,0.0,0.0,0.2,0.23076923076923078,0.125,0.3684210526315789,0.3,authority.vice
beautiful,5.0,1.0,4.0,1.0,2.0,135.0,29.0,32.0,33.0,22.0,19.0,0.6602,0.0,0.3398,0.75604,0.507,0.0,0.493,0.802,0.505,0.23125,0.26425,0.5505,0.368,0.255,0.377,0.296,0.5860000000000001,0.1385,0.276,0.555,0.0,0.0,0.0,13.0,0.1724137931034483,0.03125,0.12121212121212122,0.045454545454545456,0.10526315789473684,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,a,0.1724137931034483,0.03125,0.12121212121212122,0.045454545454545456,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,care.virtue
ensure,23.0,40.0,25.0,33.0,13.0,794.0,155.0,173.0,141.0,184.0,141.0,0.4439130434782608,0.021565217391304348,0.5345217391304348,0.5016869565217392,0.42679999999999996,0.06554999999999998,0.507675,0.4673924999999999,0.43628000000000017,0.02572,0.5379999999999999,0.524364,0.43427272727272725,0.06915151515151516,0.49657575757575767,0.4915545454545455,0.46576923076923066,0.06392307692307692,0.4703076923076923,0.4740846153846154,0.0,0.0,0.0,134.0,0.14838709677419354,0.23121387283236994,0.1773049645390071,0.1793478260869565,0.09219858156028368,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,v,0.14838709677419354,0.23121387283236994,0.1773049645390071,0.1793478260869565,0.09219858156028368,0.0,0.0,0.0,0.0,0.0,fairness.virtue
fears,9.0,10.0,8.0,8.0,11.0,493.0,88.0,106.0,102.0,111.0,86.0,0.04877777777777778,0.5076666666666667,0.4435555555555555,-0.5453333333333332,0.1092,0.4659,0.4248,-0.49727,0.05499999999999999,0.591125,0.35412499999999997,-0.6613125000000001,0.071125,0.5021249999999999,0.42675,-0.595925,0.08963636363636364,0.4632727272727273,0.4469999999999999,-0.5478545454545455,0.0,0.0,0.0,46.0,0.10227272727272728,0.09433962264150944,0.0784313725490196,0.07207207207207207,0.12790697674418605,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}",-0.4215,n,0.0,0.0,0.0,0.0,0.0,0.10227272727272728,0.09433962264150944,0.0784313725490196,0.07207207207207207,0.12790697674418605,sanctity.vice
commit,2.0,9.0,1.0,3.0,4.0,160.0,34.0,40.0,27.0,30.0,29.0,0.2175,0.0895,0.6930000000000001,0.17379999999999998,0.27422222222222226,0.22711111111111112,0.4984444444444444,-0.01798888888888888,0.612,0.0,0.388,0.7845,0.4176666666666667,0.0,0.5823333333333333,0.296,0.40800000000000003,0.20875,0.383,0.03620000000000005,0.0,0.0,0.0,19.0,0.058823529411764705,0.225,0.037037037037037035,0.1,0.13793103448275862,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,v,0.058823529411764705,0.225,0.037037037037037035,0.1,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,fairness.virtue
growth,21.0,9.0,7.0,13.0,13.0,626.0,117.0,131.0,109.0,157.0,112.0,0.4248095238095237,0.15838095238095237,0.4168571428571429,0.36523333333333335,0.32033333333333336,0.13044444444444445,0.5489999999999999,0.2143666666666667,0.4107142857142857,0.14485714285714285,0.44442857142857145,0.26831428571428567,0.3748461538461539,0.15253846153846154,0.47230769230769226,0.24952307692307693,0.4044615384615385,0.08746153846153847,0.5080769230769231,0.32528461538461545,0.0,0.0,0.0,63.0,0.1794871794871795,0.06870229007633588,0.06422018348623854,0.08280254777070063,0.11607142857142858,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,n,0.1794871794871795,0.06870229007633588,0.06422018348623854,0.08280254777070063,0.11607142857142858,0.0,0.0,0.0,0.0,0.0,care.virtue
punish,6.0,6.0,5.0,3.0,5.0,99.0,16.0,27.0,24.0,12.0,20.0,0.1385,0.612,0.24949999999999997,-0.6210833333333333,0.0735,0.547,0.3795,-0.6534999999999999,0.139,0.49399999999999994,0.36740000000000006,-0.36163999999999996,0.21066666666666667,0.4546666666666666,0.33466666666666667,-0.2596,0.1796,0.5833999999999999,0.23699999999999996,-0.41494,0.0,0.0,0.0,25.0,0.375,0.2222222222222222,0.20833333333333334,0.25,0.25,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5267}",-0.5267,v,0.0,0.0,0.0,0.0,0.0,0.375,0.2222222222222222,0.20833333333333334,0.25,0.25,care.vice
suspected,17.0,21.0,22.0,10.0,7.0,334.0,71.0,76.0,70.0,59.0,58.0,0.08764705882352941,0.44488235294117656,0.46747058823529414,-0.5466235294117647,0.06566666666666666,0.4827619047619048,0.45161904761904764,-0.43846666666666667,0.0825909090909091,0.4307272727272727,0.4866818181818182,-0.4078409090909091,0.0702,0.4683999999999999,0.46130000000000004,-0.50031,0.05228571428571428,0.6237142857142857,0.3242857142857143,-0.6945714285714286,0.0,0.0,0.0,77.0,0.23943661971830985,0.27631578947368424,0.3142857142857143,0.1694915254237288,0.1206896551724138,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2263}",-0.2263,v,0.0,0.0,0.0,0.0,0.0,0.23943661971830985,0.27631578947368424,0.3142857142857143,0.1694915254237288,0.1206896551724138,loyalty.vice
legal,37.0,70.0,41.0,60.0,31.0,2201.0,416.0,505.0,453.0,465.0,366.0,0.27916216216216216,0.238027027027027,0.4828378378378377,-0.060870270270270276,0.2927857142857143,0.14535714285714288,0.5619142857142858,0.07545142857142859,0.2623170731707317,0.17804878048780493,0.5596097560975609,-0.01601219512195121,0.2650666666666667,0.13061666666666666,0.6043999999999999,0.04152666666666669,0.2336129032258064,0.15093548387096772,0.6155161290322577,0.021599999999999998,0.0,0.0,0.0,239.0,0.0889423076923077,0.13861386138613863,0.09050772626931568,0.12903225806451613,0.08469945355191257,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.128}",0.128,a,0.0889423076923077,0.13861386138613863,0.09050772626931568,0.12903225806451613,0.08469945355191257,0.0,0.0,0.0,0.0,0.0,fairness.virtue
